Id,Severity,Status,Title,Create Time,Team,Owner
52607206,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 6:16:56 PM +00:00,UCM Account Management A+P,
52603469,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 4:22:51 PM +00:00,UCM Account Management A+P,
52603464,3,RESOLVED,[UCM -UI] – Script Error,11/25/2017 4:22:37 PM +00:00,UCM Data Visualization Framework,lolondon
52603266,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 4:17:03 PM +00:00,UCM Account Management A+P,
52603032,3,RESOLVED,UCM Business Analytics - Production Data Factories Monitor,11/25/2017 4:09:56 PM +00:00,UCM Business Analytics,v-chaspa
52599948,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 2:23:07 PM +00:00,UCM Account Management A+P,
52599767,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 2:16:46 PM +00:00,UCM Account Management A+P,
52596322,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 12:22:58 PM +00:00,UCM Account Management A+P,
52596112,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 12:16:56 PM +00:00,UCM Account Management A+P,
52592135,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/25/2017 10:25:41 AM +00:00,UCM Opportunities,chenxlu
52592133,3,RESOLVED,Opportunities DataFactory Automation - Cube Processing Failed after 92 minutes - ESCALATION,11/25/2017 10:25:39 AM +00:00,UCM Opportunities,chenxlu
52592015,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 10:22:43 AM +00:00,UCM Account Management A+P,
52591813,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 10:16:42 AM +00:00,UCM Account Management A+P,
52587913,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 8:22:57 AM +00:00,UCM Account Management A+P,
52587684,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 8:16:44 AM +00:00,UCM Account Management A+P,
52584059,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 6:22:57 AM +00:00,UCM Account Management A+P,
52583887,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [DbSync-ExportNdmAssignmentToUcmDataDev_PROD_FailedExecution] is unhealthy.,11/25/2017 6:16:51 AM +00:00,UCM Account Management A+P,
52575582,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [DbSync-ExportNdmAssignmentToUcmDataDev_Import-Book-AccountTeamMembers-Secondary-MarkSyncTargetStatusRefreshing_Output_PROD_FailedExecution] is unhealthy.,11/25/2017 2:22:53 AM +00:00,UCM Account Management A+P,v-chaspa
52573448,3,RESOLVED,[ALERT ACTIVATED] - UcmRevenueAlert  happened for datafactories UcmRevenueDataFactory,11/25/2017 1:24:46 AM +00:00,UCM Account Management A+P,raphr
52563873,4,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,11/24/2017 9:09:36 PM +00:00,UCM Ticketing & Engagement,v-arcbal
52556429,2,RESOLVED,Flaky FT- ValidateUploadFileAndCreateBobChangeRequest,11/24/2017 5:24:11 PM +00:00,UCM Account Management A+P,v-pabhad
52550246,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [MDBAccountAttributes-Staging_Perf-StagedAccountAttributesSnapshotForUpdate_PROD_FailedExecution] is unhealthy.,11/24/2017 2:22:50 PM +00:00,UCM Account Management A+P,v-ruchit
52549495,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] TicketsCannedViewOperations,11/24/2017 2:00:32 PM +00:00,UCM Data Visualization Framework,v-vinai
52549237,3,RESOLVED,"[Support] UCMA | Accounts Tab showing Error & not loading for user: limackes (code defect, exposure, summary row)",11/24/2017 1:53:27 PM +00:00,UCM Data Visualization Framework,
52546925,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] AddNewToolToUCMHub,11/24/2017 12:45:56 PM +00:00,UCM Data Visualization Framework,
52546301,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/24/2017 12:23:43 PM +00:00,UCM Opportunities,chenxlu
52546121,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [UcmAttainmentPacing-Prod_Prod_FailedExecution] is unhealthy.,11/24/2017 12:18:19 PM +00:00,UCM Account Management A+P,v-chaspa
52546120,3,RESOLVED,Opportunities DataFactory Automation - Cube Processing Failed after 91 minutes - ESCALATION,11/24/2017 12:18:16 PM +00:00,UCM Opportunities,chenxlu
52546116,3,RESOLVED,Opportunities DataFactory Automation - Cube Processing Failed after 91 minutes - ESCALATION,11/24/2017 12:18:12 PM +00:00,UCM Opportunities,chenxlu
52542184,3,RESOLVED,Request for JIT access,11/24/2017 10:25:53 AM +00:00,UCM Daily Shipping,yiqzhou
52540687,2,RESOLVED,[UCM-CloudTest-CI] Excessive Session Failure(s) Detected,11/24/2017 9:49:03 AM +00:00,UCM Daily Shipping,yiqzhou
52537996,3,RESOLVED,Opportunities DataFactory Automation - Pre-Validation Failed - ESCALATION,11/24/2017 8:38:32 AM +00:00,UCM Opportunities,zhijin
52537990,3,RESOLVED,Opportunities DataFactory Automation - Pre-Validation Failed - ESCALATION,11/24/2017 8:38:25 AM +00:00,UCM Opportunities,chenxlu
52537782,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,11/24/2017 8:31:32 AM +00:00,UCM Ticketing & Engagement,v-smitak
52537141,2,RESOLVED,UCM-T UserAction Reliability is below SLA,11/24/2017 8:14:12 AM +00:00,UCM Ticketing & Engagement,v-smitak
52534470,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : Windows Azure Remote Access Users",11/24/2017 7:08:35 AM +00:00,UCM Daily Shipping,
52534469,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/24/2017 7:08:35 AM +00:00,UCM Daily Shipping,
52534466,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/24/2017 7:08:34 AM +00:00,UCM Daily Shipping,yiqzhou
52534465,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/24/2017 7:08:34 AM +00:00,UCM Daily Shipping,
52534464,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : Windows Azure Remote Access Users",11/24/2017 7:08:34 AM +00:00,UCM Daily Shipping,
52534463,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/24/2017 7:08:34 AM +00:00,UCM Daily Shipping,
52534236,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] ShareOpportunities,11/24/2017 7:04:13 AM +00:00,UCM Opportunities,rany
52534235,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] GetTeamUsersDataTableWithoutUserId,11/24/2017 7:04:13 AM +00:00,UCM Ticketing & Engagement,v-rozag
52534234,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] CreateTicket_V2,11/24/2017 7:04:13 AM +00:00,UCM Ticketing & Engagement,v-rozag
52534233,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] TicketingWorkspaceTicketsSubStateCountByTeamIdNoTickets,11/24/2017 7:04:12 AM +00:00,UCM Ticketing & Engagement,v-rozag
52534232,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] AssignTicketV2_MultiCommand,11/24/2017 7:04:12 AM +00:00,UCM Ticketing & Engagement,v-rozag
52528111,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] TicketingCannedViewOperations,11/24/2017 4:59:51 AM +00:00,UCM Ticketing & Engagement,v-rozag
52526453,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] AdhocTacticsTest,11/24/2017 4:36:22 AM +00:00,UCM Opportunities,rany
52526452,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] UpdateStatusBoBOpportunity,11/24/2017 4:36:21 AM +00:00,UCM Opportunities,rany
52526451,2,RESOLVED,[UCM-CloudTest-CI] Excessive Session Failure(s) Detected,11/24/2017 4:36:21 AM +00:00,UCM Daily Shipping,yiqzhou
52522820,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,11/24/2017 3:37:28 AM +00:00,UCM Ticketing & Engagement,v-smitak
52497647,3,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,11/23/2017 10:38:02 PM +00:00,UCM Ticketing & Engagement,v-smitak
52485378,4,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,11/23/2017 9:09:33 PM +00:00,UCM Ticketing & Engagement,v-smitak
52480366,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,11/23/2017 7:12:28 PM +00:00,UCM Ticketing & Engagement,v-arcbal
52478831,3,RESOLVED,[Support] User is unable to see any data under the manager dashboard.,11/23/2017 6:33:50 PM +00:00,UCM Business Analytics,v-chaspa
52477993,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/23/2017 6:18:24 PM +00:00,UCM Opportunities,
52477992,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/23/2017 6:18:22 PM +00:00,UCM Opportunities,chenxlu
52468116,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [MDBAccountAttributes-Staging_Perf-UcmData-BobSize_Secondary_PROD_FailedExecution] is unhealthy.,11/23/2017 2:20:56 PM +00:00,UCM Account Management A+P,v-ruchit
52468099,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV2] AzureDataFactory [UcmOpportunityFactorySQLDBProd_Output-[Opportunity]-[BlockRuleStaging]_Prod_FailedExecution] is unhealthy.,11/23/2017 2:20:42 PM +00:00,UCM Opportunities,
52468006,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [PerformanceMetricsFactoryProd_prod_FailedExecution] is unhealthy.,11/23/2017 2:19:41 PM +00:00,UCM Account Management A+P,yifli
52468004,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [UcmOpportunityFactorySQLDBProd_PROD_FailedExecution] is unhealthy.,11/23/2017 2:19:41 PM +00:00,UCM Opportunities,
52464812,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] OpportunityGridGroupSwitchAndStatusEdit,11/23/2017 12:57:56 PM +00:00,UCM Opportunities,rany
52464811,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] BulkCloseTicketsFromTeamQueueTest,11/23/2017 12:57:56 PM +00:00,UCM Ticketing & Engagement,v-rozag
52462377,3,RESOLVED,[ALERT ACTIVATED] - PerformanceMetricsFactoryProdRunFailedAlert  happened for datafactories PerformanceMetricsFactoryProd,11/23/2017 11:54:45 AM +00:00,UCM Account Management A+P,
52462376,3,RESOLVED,[ALERT ACTIVATED] - PerformanceMetricsFactoryProdRunFailedAlert  happened for datafactories PerformanceMetricsFactoryProd,11/23/2017 11:54:44 AM +00:00,UCM Account Management A+P,
52462200,3,RESOLVED,[ALERT ACTIVATED] - PerformanceMetricsFactoryProdRunFailedAlert  happened for datafactories PerformanceMetricsFactoryProd,11/23/2017 11:50:07 AM +00:00,UCM Account Management A+P,
52462048,3,RESOLVED,[ALERT ACTIVATED] - PerformanceMetricsFactoryProdRunFailedAlert  happened for datafactories PerformanceMetricsFactoryProd,11/23/2017 11:45:35 AM +00:00,UCM Account Management A+P,
52462047,3,RESOLVED,[ALERT ACTIVATED] - PerformanceMetricsFactoryProdRunFailedAlert  happened for datafactories PerformanceMetricsFactoryProd,11/23/2017 11:45:34 AM +00:00,UCM Account Management A+P,
52457783,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] ValidateSalesExChangesNotesAddition,11/23/2017 10:29:28 AM +00:00,UCM Account Management A+P,v-mahesh
52452650,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/23/2017 9:37:25 AM +00:00,UCM Daily Shipping,yiqzhou
52452649,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/23/2017 9:37:25 AM +00:00,UCM Daily Shipping,yiqzhou
52452648,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_1' : Windows Azure Remote Access Users",11/23/2017 9:37:25 AM +00:00,UCM Daily Shipping,yiqzhou
52452647,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/23/2017 9:37:25 AM +00:00,UCM Daily Shipping,yiqzhou
52452646,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : Windows Azure Remote Access Users",11/23/2017 9:37:25 AM +00:00,UCM Daily Shipping,yiqzhou
52452644,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Beta_vNext/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/23/2017 9:37:24 AM +00:00,UCM Daily Shipping,yiqzhou
52447247,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_0' : Windows Azure Remote Access Users",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447246,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_2' : Windows Azure Remote Access Users",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447245,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_3' : ucmtest",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447244,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_5' : Windows Azure Remote Access Users",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447243,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_3' : Windows Azure Remote Access Users",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447242,3,RESOLVED,"[Security Alert-V4 Prod ] [ASM] THROTTLE - We have received : 6 Alerts in 1 hour(s) of type : salestoolsucm-4722-ucmtest, We will not process similar alerts for you for 1 Hour!",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447241,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_5' : ucmtest",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447240,3,RESOLVED,"[Security Alert-V4 Prod ] [ASM] THROTTLE - We have received : 6 Alerts in 1 hour(s) of type : salestoolsucm-4731-Windows-Azure-Remote-Access-Users, We will not process similar alerts for you for 1 Hour!",11/23/2017 7:38:00 AM +00:00,UCM Daily Shipping,yiqzhou
52447239,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_4' : ucmtest",11/23/2017 7:37:59 AM +00:00,UCM Daily Shipping,yiqzhou
52447238,3,RESOLVED,"[Security Alert-V4 Prod ] New Group Created on node (4731), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_1' : Windows Azure Remote Access Users",11/23/2017 7:37:59 AM +00:00,UCM Daily Shipping,yiqzhou
52447237,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/23/2017 7:37:59 AM +00:00,UCM Daily Shipping,yiqzhou
52447236,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_2' : ucmtest",11/23/2017 7:37:59 AM +00:00,UCM Daily Shipping,yiqzhou
52447233,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_2' : ucmtest",11/23/2017 7:37:58 AM +00:00,UCM Daily Shipping,yiqzhou
52447232,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_5' : ucmtest",11/23/2017 7:37:58 AM +00:00,UCM Daily Shipping,yiqzhou
52447231,3,RESOLVED,"[Security Alert-V4 Prod ] [ASM] THROTTLE - We have received : 6 Alerts in 1 hour(s) of type : salestoolsucm-4720-ucmtest, We will not process similar alerts for you for 1 Hour!",11/23/2017 7:37:58 AM +00:00,UCM Daily Shipping,yiqzhou
52447230,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/23/2017 7:37:57 AM +00:00,UCM Daily Shipping,yiqzhou
52447229,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",11/23/2017 7:37:57 AM +00:00,UCM Daily Shipping,yiqzhou
52447228,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",11/23/2017 7:37:57 AM +00:00,UCM Daily Shipping,yiqzhou
52446626,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] AttainmentPacingSummaryTab,11/23/2017 7:22:27 AM +00:00,UCM Data Visualization Framework,v-chenan
52445971,3,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,11/23/2017 7:07:46 AM +00:00,UCM Ticketing & Engagement,v-smitak
52427967,2,RESOLVED,UCM-T UserAction Reliability is below SLA,11/22/2017 11:38:23 PM +00:00,UCM Ticketing & Engagement,rykelch
52421316,4,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,11/22/2017 9:09:32 PM +00:00,UCM Ticketing & Engagement,v-smitak
52418389,3,RESOLVED,[UCMA_Azure_DataFactory_ExecutionReliabilityV3] AzureDataFactoryV2 [MDBAccountAttributes-Staging_PROD_FailedExecution] is unhealthy.,11/22/2017 8:07:33 PM +00:00,UCM Account Management A+P,v-ruchit
52412036,3,RESOLVED,[Support] UCMA - Opportunities: Build Proposal Excel file will not render with Pitched AND Open Status Selected,11/22/2017 5:32:04 PM +00:00,UCM Opportunities,rany
52403946,3,RESOLVED,PublishAccountAssignmentPlugin is unhealthy,11/22/2017 2:19:05 PM +00:00,UCM Account Management A+P,yifli
52403632,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,11/22/2017 2:12:13 PM +00:00,UCM Ticketing & Engagement,v-smitak
52394366,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] TicketAttachmentTest,11/22/2017 10:19:57 AM +00:00,UCM Ticketing & Engagement,v-rozag
52392172,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,11/22/2017 9:39:04 AM +00:00,UCM Ticketing & Engagement,v-smitak
52391389,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/22/2017 9:23:26 AM +00:00,UCM Opportunities,zhijin
52391384,3,RESOLVED,Opportunities DataFactory Automation - Generic Exception - ESCALATION,11/22/2017 9:23:24 AM +00:00,UCM Opportunities,chenxlu
52390762,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,11/22/2017 9:11:27 AM +00:00,UCM Ticketing & Engagement,v-smitak
52387148,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] TicketingWorkspaceTicketHistoryDataTable,11/22/2017 8:13:36 AM +00:00,UCM Ticketing & Engagement,v-rozag
52387144,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] AutoTriageEscalateTicket,11/22/2017 8:13:36 AM +00:00,UCM Ticketing & Engagement,v-rozag
52386962,2,RESOLVED,[UCM-CloudTest-CI] [Excessive Retry] CloseTicket,11/22/2017 8:12:42 AM +00:00,UCM Ticketing & Engagement,v-rozag
